"","index","PC1","PC2","muni_i","muni_j","muni_i_name","muni_j_name"
"299",299,-0.173964669607201,0.0920577853058715,"CO47058","CO20250","Ariguaní","El Paso"
"300",300,-1.15501696260061,-1.01221837868628,"CO47058","CO47460","Ariguaní","Nueva Granada"
"301",301,0.021590623054978,-0.83530777849557,"CO47058","CO47660","Ariguaní","Sabanas de San Ángel"
"302",302,1.83590183505883,-0.942087099475971,"CO47058","CO47707","Ariguaní","Santa Ana"
"303",303,1.67257475180268,1.02940456077862,"CO13052","CO13433","Arjona","Mahates"
"304",304,2.49284677409415,-0.219186944538391,"CO13052","CO13442","Arjona","María La Baja"
"305",305,-0.471620581480743,1.1278791086944,"CO13052","CO13647","Arjona","San Estanislao"
"306",306,0.150855576649679,1.11855958282334,"CO13052","CO70713","Arjona","San Onofre"
"307",307,-2.54932789636572,-1.16232091563965,"CO05059","CO05093","Armenia","Betulia"
"308",308,-0.0707017190021384,-0.716445254128781,"CO05059","CO05209","Armenia","Concordia"
"309",309,-1.63048534422401,-0.514505417656707,"CO05059","CO05240","Armenia","Ebéjico"
"310",310,-1.86951824669887,-0.540418164904859,"CO05059","CO05347","Armenia","Heliconia"
"311",311,-0.556166724435169,-0.565419770163565,"CO63001","CO63130","Armenia","Calarcá"
"312",312,0.837041398290729,-0.540558176351789,"CO63001","CO63190","Armenia","Circasia"
"313",313,0.945632233621405,-0.458894330373338,"CO63001","CO63401","Armenia","La Tebaida"
"314",314,-0.458113515834401,-0.508881173012192,"CO63001","CO63470","Armenia","Montenegro"
"315",315,2.77116719433797,-0.732658386964114,"CO63001","CO63690","Armenia","Salento"
"316",316,0.309336235874017,-0.662499663187023,"CO73055","CO25168","Armero","Chaguaní"
"317",317,-0.0922692079330458,0.496078655823618,"CO73055","CO73270","Armero","Falan"
"318",318,-0.275744066126827,0.610066214822769,"CO73055","CO25320","Armero","Guaduas"
"319",319,0.377188229847708,-0.427455745169733,"CO73055","CO73349","Armero","Honda"
"320",320,0.6561915823184,-0.746240923411136,"CO73055","CO73408","Armero","Lérida"
"321",321,-0.0393362626168978,0.531623622638875,"CO73055","CO73411","Armero","Líbano"
"322",322,0.368878564046532,-0.553467405552533,"CO73055","CO25662","Armero","San Juan de Rioseco"
"323",323,-1.5661199229505,-0.00971550475456676,"CO73055","CO73443","Armero","San Sebastián de Mariquita"
"324",324,1.43613777872926,0.371051123348715,"CO13062","CO13140","Arroyohondo","Calamar"
"325",325,2.90561805991459,0.449948491700321,"CO13062","CO13433","Arroyohondo","Mahates"
"326",326,1.45194463232406,-0.275495995152433,"CO20032","CO20175","Astrea","Chimichagua"
"327",327,2.46963433451455,-0.490695245314333,"CO20032","CO20178","Astrea","Chiriguaná"
"328",328,0.337365431550031,1.16184146953005,"CO20032","CO20250","Astrea","El Paso"
"329",329,1.12271396049157,0.0647377400192922,"CO20032","CO47545","Astrea","Pijiño del Carmen"
"330",330,0.278024353767467,-0.357705943834109,"CO20032","CO47692","Astrea","San Sebastián de Buenavista"
"331",331,-0.889019900544536,-0.761446014502077,"CO73067","CO73168","Ataco","Chaparral"
"332",332,-0.699513243013294,-1.14817345667717,"CO73067","CO73217","Ataco","Coyaima"
"333",333,0.842499812951251,-1.00141743269994,"CO73067","CO73483","Ataco","Natagaima"
"334",334,0.858178806510737,-0.928813227360338,"CO73067","CO73555","Ataco","Planadas"
"335",335,-0.814460333934328,-1.07096923346298,"CO73067","CO73616","Ataco","Rioblanco"
"336",336,0.371712222219868,1.02961309059999,"CO27050","CO27160","Atrato","Cértegui"
"337",337,-0.0360582257294802,0.387977088071691,"CO27050","CO27413","Atrato","Lloró"
"338",338,0.358768413391727,0.405878378543119,"CO27050","CO27001","Atrato","Quibdó"
"339",339,-0.739538916249706,0.339145745124745,"CO27050","CO27600","Atrato","Río Quito"
"340",340,-3.44174790334574,-0.709526294367999,"CO23068","CO23079","Ayapel","Buenavista"
"341",341,-1.43271564629725,-0.357447216120849,"CO23068","CO05154","Ayapel","Caucasia"
"342",342,-1.66772712689167,-0.813234724137893,"CO23068","CO70265","Ayapel","Guaranda"
"343",343,-2.01995652964123,-0.371601728269684,"CO23068","CO23350","Ayapel","La Apartada"
"344",344,-0.754701108701151,-0.595282763607026,"CO23068","CO70429","Ayapel","Majagual"
"345",345,-2.55610883760128,-1.07524676998133,"CO23068","CO05495","Ayapel","Nechí"
"346",346,-1.0323149767029,-0.818885398498845,"CO23068","CO23570","Ayapel","Pueblo Nuevo"
"347",347,-3.05724897779016,-0.693425559632008,"CO23068","CO70678","Ayapel","San Benito Abad"
"348",348,-3.52055142921726,-0.537399829126166,"CO23068","CO13655","Ayapel","San Jacinto del Cauca"
"349",349,-1.94957845899915,-1.09285578404727,"CO23068","CO70708","Ayapel","San Marcos"
"350",350,0.180785052372617,-0.950123985887519,"CO27073","CO05091","Bagadó","Betania"
"351",351,0.682230939773752,-0.464807153475849,"CO27073","CO27160","Bagadó","Cértegui"
"352",352,0.160082680553632,-0.440991229878189,"CO27073","CO27245","Bagadó","El Carmen de Atrato"
"353",353,0.274576002168984,-1.10358768449344,"CO27073","CO27413","Bagadó","Lloró"
"354",354,-0.47495115330821,-0.584169929762646,"CO27073","CO66456","Bagadó","Mistrató"
"355",355,0.999207311376652,-0.858779431619178,"CO27073","CO66572","Bagadó","Pueblo Rico"
"356",356,-0.470055655657904,1.08398859527066,"CO27075","CO27099","Bahía Solano","Bojayá"
"357",357,0.741998617065661,-0.204938287052972,"CO27075","CO27150","Bahía Solano","Carmen del Darién"
"358",358,0.727065617445886,0.323751960088395,"CO27075","CO27372","Bahía Solano","Juradó"
"359",359,-0.797827233301007,0.585798436833205,"CO27075","CO27495","Bahía Solano","Nuquí"
"360",360,0.636132622794018,0.421267301702654,"CO27075","CO27615","Bahía Solano","Riosucio"
"361",361,-1.42032512838771,3.24988051236591,"CO27077","CO27250","Bajo Baudó","El Litoral del San Juan"
"362",362,-0.0890832787154218,-0.156729242620737,"CO27077","CO27361","Bajo Baudó","Istmina"
"363",363,0.484003500747746,0.0175512331403059,"CO27077","CO27430","Bajo Baudó","Medio Baudó"
"364",364,-2.14878689928479,0.679546294793045,"CO27077","CO27495","Bajo Baudó","Nuquí"
"365",365,3.51902347700638,0.0670020606870662,"CO19075","CO52250","Balboa","El Charco"
"366",366,2.06786886139125,-0.242970158108941,"CO19075","CO52405","Balboa","Leiva"
"367",367,2.13908779602873,-0.788064232112364,"CO19075","CO19450","Balboa","Mercaderes"
"368",368,2.13594743253308,-0.209504140533832,"CO19075","CO19532","Balboa","Patía"
"369",369,0.0134669085269205,-0.502108208249701,"CO66075","CO76243","Balboa","El Águila"
"370",370,-0.141503740395027,0.147401811597235,"CO66075","CO66383","Balboa","La Celia"
"371",371,-0.833448390309818,-0.687512283276411,"CO66075","CO66400","Balboa","La Virginia"
"372",372,2.19257859124904,0.0735772705910469,"CO66075","CO66001","Balboa","Pereira"
"373",373,-0.999926277158507,0.400407734973971,"CO66075","CO66687","Balboa","Santuario"
"374",374,-0.101474336439257,0.355888720385314,"CO08078","CO08296","Baranoa","Galapa"
"375",375,1.57341909271692,-0.452680752452028,"CO08078","CO08372","Baranoa","Juan de Acosta"
"376",376,1.35852380073179,0.367889281333677,"CO08078","CO08433","Baranoa","Malambo"
"377",377,2.95566057966462,-0.12020178433805,"CO08078","CO08558","Baranoa","Polonuevo"
"378",378,2.83375689609561,-0.609297375177307,"CO08078","CO08560","Baranoa","Ponedera"
"379",379,2.6186792320954,0.245015442927437,"CO08078","CO08638","Baranoa","Sabanalarga"
"380",380,1.65225778361896,-0.219791820809248,"CO41078","CO41206","Baraya","Colombia"
"381",381,2.7298840034253,-0.504613451185786,"CO41078","CO18753","Baraya","San Vicente del Caguán"
"382",382,1.30701269245688,-0.725764448526661,"CO52079","CO52385","Barbacoas","La Llanada"
"383",383,1.79947497826649,0.0542760808021415,"CO52079","CO52418","Barbacoas","Los Andes"
"384",384,1.03862279561207,-0.225465438121564,"CO52079","CO52427","Barbacoas","Magüí"
"385",385,2.05330212032565,-0.791516741009942,"CO52079","CO52612","Barbacoas","Ricaurte"
"386",386,0.482318073889205,-0.667323297840165,"CO52079","CO52621","Barbacoas","Roberto Payán"
"387",387,1.36304037600594,-0.799760104597252,"CO52079","CO52678","Barbacoas","Samaniego"
"388",388,1.22743295330582,-0.765250463666531,"CO52079","CO52835","Barbacoas","San Andrés de Tumaco"
"389",389,1.40798599658588,-0.39665543776741,"CO05079","CO05206","Barbosa","Concepción"
"390",390,0.683343385202958,-0.506141172614945,"CO05079","CO05237","Barbosa","Donmatías"
"391",391,0.196586086800445,-0.674721595355644,"CO05079","CO05308","Barbosa","Girardota"
"392",392,1.99101070429932,-0.621536885037645,"CO05079","CO05674","Barbosa","San Vicente Ferrer"
"393",393,-0.845425039829279,-0.495605821008016,"CO05079","CO05690","Barbosa","Santo Domingo"
"394",394,2.18516088896287,-0.792992642115139,"CO68077","CO68324","Barbosa","Guavatá"
"395",395,0.173909672636346,-0.669803791841908,"CO68077","CO68327","Barbosa","Güepsa"
"396",396,-0.722396955040848,-0.171867403941916,"CO68077","CO15469","Barbosa","Moniquirá"
"397",397,2.01179811625251,-0.768938732816439,"CO68077","CO68572","Barbosa","Puente Nacional"
"398",398,1.94626429143387,-0.614943109900483,"CO68077","CO15664","Barbosa","San José de Pare"
"399",399,-2.26242273162196,1.83611324093097,"CO68079","CO68121","Barichara","Cabrera"
"400",400,-0.12299026560857,1.58181086272503,"CO68079","CO68296","Barichara","Galán"
"401",401,-2.06538649120657,1.79451232825031,"CO68079","CO68679","Barichara","San Gil"
"402",402,-3.05490275367004,-1.25454600902277,"CO50110","CO50124","Barranca de Upía","Cabuyaro"
"403",403,-0.566554292607062,-1.12814667763101,"CO50110","CO25530","Barranca de Upía","Paratebueno"
"404",404,-1.31697757681347,-1.44952239987543,"CO50110","CO85300","Barranca de Upía","Sabanalarga"
"405",405,-0.687192581696279,-1.29465386876873,"CO50110","CO15667","Barranca de Upía","San Luis de Gaceno"
"406",406,2.01759155195696,-0.186482002440978,"CO68081","CO68092","Barrancabermeja","Betulia"
"407",407,-1.07703140563504,0.35277034820975,"CO68081","CO68307","Barrancabermeja","Girón"
"408",408,2.1404152465747,-0.782270997482881,"CO68081","CO68573","Barrancabermeja","Puerto Parra"
"409",409,0.805710126051501,-1.10064672533792,"CO68081","CO68575","Barrancabermeja","Puerto Wilches"
"410",410,0.23317972834301,-0.463507603449883,"CO68081","CO68655","Barrancabermeja","Sabana de Torres"
"411",411,0.999084150130817,-0.736890658205595,"CO68081","CO68689","Barrancabermeja","San Vicente de Chucurí"
"412",412,-1.08331328460628,0.065813172045807,"CO68081","CO68745","Barrancabermeja","Simacota"
"413",413,-0.260683696494801,-0.529223711853003,"CO44078","CO44279","Barrancas","Fonseca"
"414",414,0.257489646283977,-0.0205638173512699,"CO44078","CO44378","Barrancas","Hatonuevo"
"415",415,1.42867776406858,0.363343889472461,"CO44078","CO44001","Barrancas","Riohacha"
"416",416,-0.684985779284733,-0.970625494226135,"CO13074","CO13300","Barranco de Loba","Hatillo de Loba"
"417",417,-0.639886897579456,-0.759705618223955,"CO13074","CO13549","Barranco de Loba","Pinillos"
"418",418,-1.45856490932554,-0.900044777969108,"CO13074","CO13600","Barranco de Loba","Río Viejo"
"419",419,-1.84417643734531,0.329891805197698,"CO13074","CO13667","Barranco de Loba","San Martín de Loba"
"420",420,0.619579263149508,-0.420517163061488,"CO94343","CO99773","Barrancominas","Cumaribo"
"421",421,-0.390675708144982,0.360415174690433,"CO94343","CO94001","Barrancominas","Inírida"
"422",422,1.67553816517185,-0.492901229508096,"CO94343","CO94663","Barrancominas","Mapiripana"
"423",423,-1.58435220168509,0.163836727630702,"CO94343","CO94888","Barrancominas","Morichal"
"424",424,-1.91589500343007,0.20275911761583,"CO08001","CO08296","Barranquilla","Galapa"
"425",425,-0.633525484684055,0.667672765313258,"CO08001","CO08573","Barranquilla","Puerto Colombia"
"426",426,0.978132710434344,-0.799926791847133,"CO08001","CO47745","Barranquilla","Sitionuevo"
"427",427,-0.255007408746695,-0.374020665357436,"CO08001","CO08758","Barranquilla","Soledad"
"428",428,-1.36567061424566,2.11844164775212,"CO20045","CO20250","Becerril","El Paso"
"429",429,-2.38429679609175,1.38383650680682,"CO20045","CO20400","Becerril","La Jagua de Ibirico"
"430",430,2.34760198265984,-0.195325821037678,"CO17088","CO17174","Belalcázar","Chinchiná"
"431",431,0.345863894137145,-0.637578888273793,"CO17088","CO66400","Belalcázar","La Virginia"
"432",432,1.08950806037029,0.608244897346098,"CO17088","CO66440","Belalcázar","Marsella"
"433",433,1.78319090942477,-0.907210680775927,"CO17088","CO17616","Belalcázar","Risaralda"
"434",434,0.994267172174762,0.266350785519035,"CO17088","CO17665","Belalcázar","San José"
"435",435,0.156741348251638,0.769074062171379,"CO17088","CO66687","Belalcázar","Santuario"
"436",436,1.28140986139477,2.04639567738918,"CO15087","CO15092","Belén","Betéitiva"
"437",437,0.933867652433854,1.46742473774496,"CO15087","CO15162","Belén","Cerinza"
"438",438,1.47998444740158,2.73843914220526,"CO15087","CO68217","Belén","Coromoro"
"439",439,0.677206406664963,1.51819258877493,"CO15087","CO68264","Belén","Encino"
"440",440,1.18108981656561,1.17459827748911,"CO15087","CO15537","Belén","Paz de Río"
"441",441,1.73952127834147,1.07895926530909,"CO52083","CO52203","Belén","Colón"
"442",442,0.24329467991584,1.14941575116805,"CO52083","CO52378","Belén","La Cruz"
"443",443,0.086678194208972,0.303944159058934,"CO52083","CO52399","Belén","La Unión"
"444",444,-1.59284395168596,1.62216488830214,"CO52083","CO52685","Belén","San Bernardo"
"445",445,-0.572223994638453,1.49141954891831,"CO52083","CO52694","Belén","San Pedro de Cartago"
"446",446,-0.264932187126349,3.00102630301423,"CO18094","CO18001","Belén de los Andaquíes","Florencia"
"447",447,-2.74359302470869,3.26313696641647,"CO18094","CO18479","Belén de los Andaquíes","Morelia"
"448",448,1.44496601197326,1.85789949209535,"CO18094","CO18610","Belén de los Andaquíes","San José del Fragua"
"449",449,-2.0658581591574,2.82483972796056,"CO18094","CO41770","Belén de los Andaquíes","Suaza"
"450",450,-1.000971516771,0.319128033949262,"CO66088","CO66318","Belén de Umbría","Guática"
"451",451,-0.866692056110398,0.335184323154432,"CO66088","CO66456","Belén de Umbría","Mistrató"
"452",452,0.602482016370434,0.137797231393976,"CO66088","CO66572","Belén de Umbría","Pueblo Rico"
"453",453,0.686475143250572,-0.591933812511265,"CO05088","CO05212","Bello","Copacabana"
"454",454,1.4495093183803,0.133985781060449,"CO05088","CO05001","Bello","Medellín"
"455",455,-0.943842506742098,1.41251287393425,"CO05088","CO05656","Bello","San Jerónimo"
"456",456,2.4982176282011,-0.167442286542948,"CO05088","CO05664","Bello","San Pedro de los Milagros"
"457",457,0.88338586379692,-0.557292807972244,"CO05086","CO05264","Belmira","Entrerríos"
"458",458,1.68644322680618,0.436485776456528,"CO05086","CO05411","Belmira","Liborina"
"459",459,2.23985756851244,-0.736896727666275,"CO05086","CO05501","Belmira","Olaya"
"460",460,-0.622314589840887,-0.334994967134352,"CO05086","CO05656","Belmira","San Jerónimo"
"461",461,3.18604847636045,1.08870533985904,"CO05086","CO05658","Belmira","San José de la Montaña"
"462",462,2.60841533055536,-0.273033434450572,"CO05086","CO05664","Belmira","San Pedro de los Milagros"
"463",463,0.55083495465035,-0.531738192182039,"CO05086","CO05686","Belmira","Santa Rosa de Osos"
"464",464,-0.200606007837932,-1.1671576774087,"CO05086","CO05761","Belmira","Sopetrán"
"465",465,0.823025937430397,-0.298694556905751,"CO25086","CO25324","Beltrán","Guataquí"
"466",466,1.00249072194559,0.0924489547104961,"CO25086","CO25368","Beltrán","Jerusalén"
"467",467,1.95044278258339,-0.702258701861018,"CO25086","CO73547","Beltrán","Piedras"
"468",468,1.39245038665742,-1.14310254165324,"CO25086","CO25580","Beltrán","Pulí"
"469",469,1.72169687989145,-0.907160338274482,"CO25086","CO25662","Beltrán","San Juan de Rioseco"
"470",470,2.69917950280388,-0.909560488790447,"CO15090","CO15455","Berbeo","Miraflores"
"471",471,0.597159435763488,-0.533051209900794,"CO15090","CO15514","Berbeo","Páez"
"472",472,-1.44539323315336,-1.03066243886091,"CO15090","CO15660","Berbeo","San Eduardo"
"473",473,0.410826045709299,-0.513845336592473,"CO05091","CO05101","Betania","Ciudad Bolívar"
"474",474,1.08273348616627,-0.506671182084511,"CO05091","CO27245","Betania","El Carmen de Atrato"
"475",475,0.260678819617377,-0.563288529418457,"CO05091","CO05353","Betania","Hispania"
"476",476,-1.18024037739038,0.554270440415071,"CO15092","CO15114","Betéitiva","Busbanzá"
"477",477,1.49631345085402,-0.341446459561328,"CO15092","CO15162","Betéitiva","Cerinza"
"478",478,2.16477488116353,-0.244307885116644,"CO15092","CO15215","Betéitiva","Corrales"
"479",479,1.47443983588112,-0.0424815607546392,"CO15092","CO15276","Betéitiva","Floresta"
"480",480,1.73879787461448,-0.751392150171928,"CO15092","CO15537","Betéitiva","Paz de Río"
"481",481,0.351055160007661,-1.15481586854893,"CO05093","CO05209","Betulia","Concordia"
"482",482,0.215938735123519,-0.157448832021199,"CO68092","CO68307","Betulia","Girón"
"483",483,2.25590840844346,-0.788756474164133,"CO68092","CO68689","Betulia","San Vicente de Chucurí"
"484",484,1.05834722711073,-0.933473408808626,"CO25095","CO25328","Bituima","Guayabal de Síquima"
"485",485,-0.190780694031619,0.470536978720448,"CO25095","CO25596","Bituima","Quipile"
"486",486,-1.19493592407462,0.046450735257153,"CO15097","CO68147","Boavita","Capitanejo"
"487",487,0.489144634608663,-0.540619888957336,"CO15097","CO15403","Boavita","La Uvita"
"488",488,-0.38843025958349,-0.395238996383472,"CO15097","CO68425","Boavita","Macaravita"
"489",489,0.736758572974744,-0.102997968651361,"CO15097","CO15673","Boavita","San Mateo"
"490",490,-0.772917942940542,-0.12125114622812,"CO15097","CO15753","Boavita","Soatá"
"491",491,-0.100771373927949,-0.4196309290165,"CO15097","CO15774","Boavita","Susacón"
"492",492,1.52938218377019,-0.896251785350871,"CO54099","CO54172","Bochalema","Chinácota"
"493",493,-0.485475957297514,-0.632375334703461,"CO54099","CO54223","Bochalema","Cucutilla"
"494",494,0.503870003859255,-0.560271960680441,"CO54099","CO54239","Bochalema","Durania"
"495",495,-0.563607743034177,-0.0466376670075792,"CO54099","CO54405","Bochalema","Los Patios"
"496",496,1.34292858194012,-0.704069221721548,"CO54099","CO54520","Bochalema","Pamplonita"
"497",497,-1.66129856122451,0.142058775659004,"CO54099","CO54673","Bochalema","San Cayetano"
"498",498,-1.69437332954981,0.084514430153442,"CO54099","CO54001","Bochalema","San José de Cúcuta"
"499",499,-1.78243612471435,-0.0210890336456303,"CO11001","CO25120","Bogotá, D.C.","Cabrera"
"500",500,0.739825394202919,-0.596689340926326,"CO11001","CO25175","Bogotá, D.C.","Chía"
